Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
127601,4/8/2020 13:52,4590000000000000.0,Lynch Ltd,shopping_pos,4.39,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,12/4/1976,410707e2632d4507d9f06aedbe82fffc,1375624357,44.761539,-69.402724,0
459140,10/12/2020 15:29,3510000000000000.0,Goyette-Gerhold,kids_pets,41.8,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,30-08-1967,74b8a7704a721129b7b710ce7604266c,1386689375,32.991013,-106.19594,0
472564,27-07-2019 10:40,4.46e+18,"Zboncak, Rowe and Murazik",shopping_net,80.59,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,f7ab27819531989a61b1e8b216e0f020,1343385630,38.872521,-120.152261,0
864072,18-12-2019 14:46,4070000000000000.0,Pfeffer and Sons,shopping_pos,3.46,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18-09-1980,d5c851735abc929839f79d1b2968aa8d,1355841969,38.186697,-82.350061,0
260091,25-09-2020 02:31,3520000000000000.0,"Mosciski, Gislason and Mertz",grocery_pos,88.32,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,25-04-1990,6dfb95f01a87812a4e40739e03ad0d59,1380076267,41.450138,-89.051104,0
779216,30-11-2019 04:35,502000000000.0,Herzog Ltd,misc_pos,35.04,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",18-03-1980,b225dbe95cd51f8c50fbec5cdfe072f3,1354250101,36.384617,-92.134044,0
448706,8/12/2020 3:20,30100000000000.0,Jast-McDermott,shopping_pos,5.96,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23-06-1934,39238eab694435e840229cb583a60d05,1386472845,25.712105,-81.184537,0
148181,11/8/2020 17:04,373000000000000.0,Padberg-Sauer,home,36.21,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,30-11-1987,8955ba22ceacb83a2928efaa1efe7835,1376240648,33.104413,-116.504081,0
482829,15-12-2020 14:03,3560000000000000.0,Pacocha-Bauch,shopping_pos,9.98,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17-12-1989,726431c1e921994b2c70b87e63bf39e4,1387116217,46.845083,-100.367433,0
705488,28-10-2019 02:33,374000000000000.0,"Weimann, Kuhic and Beahan",shopping_pos,7.96,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,3/4/1942,a75e6f5e04e7c17aa58917882ff4f5c6,1351391587,45.784076,-120.804491,0
1014065,22-02-2020 16:08,180000000000000.0,White and Sons,home,85.91,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,5/10/1993,58c7186d17a85167e56adbd9693c7a84,1361549336,40.66948,-91.734007,0
50704,8/7/2020 10:41,3540000000000000.0,Lockman Ltd,grocery_pos,119.5,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,19-06-1992,a8df150765aed185a91e1d43c194d539,1373280078,33.886803,-101.629301,0
351308,3/11/2020 16:11,3590000000000000.0,Botsford PLC,home,76.4,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,15-08-1935,5d4bfe7e821604b915365a4f513ea762,1383495097,37.842627,-77.742198,0
1161317,28-04-2020 23:49,6010000000000000.0,Herzog Ltd,misc_pos,2.73,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",9/8/1972,ec23dac5c32da86f91b14eb8a59508ce,1367192995,39.523257,-78.395526,0
1127115,14-04-2020 04:00,4940000000000000.0,"Kerluke, Kertzmann and Wiza",misc_net,20.02,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,7/11/1990,cb01a14707054d543e56e9b280e38973,1365912045,25.517048,-99.880743,0
223343,22-04-2019 19:50,2710000000000000.0,Zboncak LLC,food_dining,59.53,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22-02-1977,34d8bf145030d4eb1685538361e33b71,1335124210,29.74325,-92.133595,0
1206891,19-05-2020 10:23,346000000000000.0,Murray-Smitham,grocery_pos,99.73,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,56ee06bbaa15a09155b788eee1b6418b,1368958990,37.424961,-76.042444,0
526771,15-08-2019 04:25,6010000000000000.0,Donnelly LLC,entertainment,172.3,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",28-05-1943,d4d7169b19d733b71de06bffb11b0f40,1345004741,38.609297,-76.930151,0
218859,7/9/2020 6:00,36500000000000.0,"Zieme, Bode and Dooley",gas_transport,79.69,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,29-01-2005,56c1864ca91806360615460aea0845fe,1378533652,40.08397,-83.360803,0
290456,23-05-2019 03:24,2270000000000000.0,"Parisian, Schiller and Altenwerth",misc_net,8.27,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,29-10-1958,294f3ae17465b16308eea791127d17a8,1337743457,42.022164,-77.119732,0
562758,27-08-2019 13:24,180000000000000.0,Abbott-Steuber,personal_care,1.81,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",24-03-1968,0ef79b812297f37ba679f08918201cc0,1346073885,45.082868,-123.110873,0
48736,7/7/2020 17:02,3520000000000000.0,Gleason-Macejkovic,shopping_net,1510.76,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",9/11/1990,960dd8f777674c08c191f9c06c667ea9,1373216546,41.13382,-73.2699,0
519194,23-12-2020 13:06,4420000000000000.0,"Schaefer, Fay and Hilll",entertainment,21.87,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12/11/1957,73edef0db699a841ce3df536cb442806,1387803968,40.038712,-83.52592,0
133273,6/8/2020 22:04,4710000000000000.0,Dickinson Ltd,misc_pos,5.95,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",13-12-1986,3dfa8542a4e42131809ea0d881020736,1375826650,40.81943,-84.725549,0
637506,28-09-2019 18:00,6010000000000000.0,Berge-Ullrich,home,65.77,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12/7/1980,4eae1044765c9335fa4a546fa823279a,1348855204,33.918399,-86.332914,0
246192,19-09-2020 04:32,213000000000000.0,Kling Inc,gas_transport,77.34,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",10/12/1954,3923d71277f83c7a8d3b12f3740e1c4a,1379565149,32.784174,-100.231715,0
908230,28-12-2019 19:13,30200000000000.0,Torphy-Goyette,shopping_pos,1119.64,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,2/1/1976,93041de302a18c19cd916e0126e5b241,1356722008,30.446637,-96.839153,0
311348,17-10-2020 20:26,578000000000.0,"Mosciski, Ziemann and Farrell",shopping_net,42.9,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,23-10-1997,4a81b1de3a1a2ec7eb38b67e6e951170,1382041603,39.796523,-79.646389,0
372551,21-06-2019 18:54,180000000000000.0,Roberts-Beahan,misc_pos,107.12,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",28-02-1989,f9531426f01933f214746912894243b3,1340304841,28.754952,-81.830796,0
472597,13-12-2020 20:56,180000000000000.0,Cartwright PLC,kids_pets,104.17,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1/6/1939,6f2d878b27268b98a4cc83493203d22c,1386968197,42.615458,-73.407506,0
580305,2/9/2019 17:58,2580000000000000.0,Schimmel-Olson,kids_pets,302.76,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,5/8/1959,a08bc4659913999e8b8667169d463614,1346608735,32.473775,-117.557142,0
161959,17-08-2020 06:08,6600000000000000.0,Pouros-Haag,shopping_pos,5.03,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,15-01-1959,4f156f6cd1555eb3be928854d95fd036,1376719722,44.966755,-93.024839,0
651115,4/10/2019 18:55,4710000000000000.0,"Hodkiewicz, Prohaska and Paucek",travel,6.91,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",4/2/1967,03d61c7b0828e2ac5f2c6474d759c720,1349376956,36.435576,-83.545228,0
76765,18-07-2020 06:56,3540000000000000.0,"Greenholt, O'Hara and Balistreri",shopping_net,9.21,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,20-03-1969,4bbce2b5e7be7af611c5da55ca50f691,1374130600,46.970765,-119.542727,0
236656,14-09-2020 17:11,630000000000.0,Daugherty-Thompson,food_dining,10.11,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,f375b8ab01c555cdbfc04d5bfb8abe90,1379178709,49.287046,-117.48949,0
36601,4/7/2020 5:04,2220000000000000.0,Kerluke Inc,misc_net,9.53,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",26-02-1987,7409bd9327396064608234c367cdf8b9,1372914260,33.527152,-95.450244,0
455916,21-07-2019 07:12,213000000000000.0,"Baumbach, Strosin and Nicolas",shopping_pos,2.04,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,17-04-1970,6dfe646a671bf7b761d0315306bdbeb9,1342854770,45.329955,-70.579883,0
950503,16-01-2020 06:12,4620000000000.0,"Schultz, Simonis and Little",grocery_pos,113.61,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15-07-1954,65e52a78af34a5aa1269838ceaad2519,1358316736,41.885812,-94.093826,0
772045,26-11-2019 09:54,4930000000000000.0,Dibbert and Sons,entertainment,385.22,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,7/6/1977,cee66b3f38300ca30bca2b6dc9c6db0c,1353923682,35.534002,-91.583321,1
15677,26-06-2020 19:00,4160000000000000.0,Block-Parisian,misc_net,3.31,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),12/10/1983,87d53cf96b7a55b376b5ef5dd0592dca,1372273203,33.841502,-99.287124,0
391457,22-11-2020 01:08,6010000000000000.0,Friesen Inc,shopping_pos,36.87,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,5/2/1951,6890c38ad147c70ada40cddbd224a1f8,1385082504,40.289506,-79.342327,0
108792,28-07-2020 19:02,4870000000000000.0,Price Inc,shopping_net,2.42,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10/3/1974,dd71245b2b628f9a8f94d0983bcede40,1375038143,48.506863,-121.379336,0
312614,18-10-2020 11:13,4500000000000.0,Gutmann-Upton,misc_pos,4.9,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,7/4/1965,187a7174f770983ccb4b13414f781cd7,1382094812,37.775959,-76.347049,0
1205666,18-05-2020 23:20,504000000000.0,Ebert-Daugherty,travel,7.01,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,12/9/1976,fd134279778f18f027718135cd0aaabc,1368919240,26.668164,-82.761441,0
295845,11/10/2020 2:02,4000000000000000.0,Cole PLC,grocery_pos,94.7,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1/1/1958,d5a0c58c3f668a36b134a1d2484e4237,1381456921,35.052991,-92.246009,0
1027931,2/3/2020 3:51,30500000000000.0,Dibbert and Sons,entertainment,33.69,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1/4/1965,70e85bec177d78a0fa6112565badecc6,1362196300,42.923402,-83.656087,0
1244617,2/6/2020 12:31,4160000000000000.0,Macejkovic-Lesch,shopping_pos,1.65,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",19-10-1973,26e026b80f1716e9c183621ea4203f4c,1370176297,39.916181,-80.245288,0
745017,15-11-2019 01:18,2280000000000000.0,McDermott-Weimann,grocery_pos,59.6,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27-12-1997,2d4e25fee33f301f6592d505effd5eb4,1352942334,33.967867,-83.989732,0
510510,9/8/2019 18:26,2720000000000000.0,"Haley, Jewess and Bechtelar",shopping_pos,158.93,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,28-03-1974,7e8a94c6b99e9cdc8b907409de3fbabc,1344536792,37.082377,-86.778904,0
217739,6/9/2020 19:59,377000000000000.0,Schaefer Ltd,kids_pets,37.47,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,27-10-1974,53987bb4fc117f87a5c743b17e5ff469,1378497544,37.230079,-90.112975,0
66895,9/2/2019 15:24,4760000000000.0,"Bradtke, Torp and Bahringer",personal_care,81.74,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,20-06-1985,5f22fe4fa4bd75cf52232f96205670b6,1328801063,33.409785,-95.835316,0
843661,14-12-2019 12:15,4160000000000.0,"Haley, Batz and Auer",health_fitness,11.94,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,27-12-1979,4d95888ed373c631fedd2fba1ab74423,1355487321,44.039703,-93.1156,0
353855,4/11/2020 21:54,30100000000000.0,Schmidt and Sons,shopping_net,6.26,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",22-04-1994,d0419f90803301a340937559c1a27a8c,1383602086,35.11457,-83.526885,0
340714,30-10-2020 13:50,30500000000000.0,Kozey-Kuhlman,personal_care,107.1,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,5/1/1955,ce7a51f1ea5e21f5be74dae496f71eaf,1383141015,38.382185,-86.358036,0
121814,3/8/2020 1:08,4620000000000.0,Jast Ltd,shopping_net,28.75,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15-07-1954,e195cc7dace4a558e2d9a4c1c0717ea8,1375492132,42.442282,-94.11318,0
927643,3/1/2020 3:42,3550000000000000.0,Kuhic LLC,shopping_net,160.28,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,30-05-1956,d5df64c57c51ae0ecc6f7f7748501743,1357184567,31.344815,-97.438396,0
519354,12/8/2019 6:14,6520000000000000.0,"Weimann, Kuhic and Beahan",shopping_pos,2.76,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",5/12/1952,81850f3737c29744add23d11209df7ae,1344752060,34.237258,-88.392428,0
129258,4/8/2020 22:16,30300000000000.0,Ruecker-Mayert,kids_pets,67.19,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",20-03-1962,960b53853bd9a72ab57183feaf449045,1375654619,42.021318,-79.205383,0
337874,28-10-2020 20:05,213000000000000.0,"Schaefer, Fay and Hilll",entertainment,20.72,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24-07-1969,461727b89de51234d9262f56a7d8914e,1382990730,40.456498,-91.38784,0
886429,23-12-2019 09:21,3510000000000000.0,"Bernier, Streich and Jewess",grocery_net,66.76,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,12744eaac1e087f6957e8b7027b2a55e,1356254465,37.485618,-89.972155,0
149275,11/8/2020 22:50,4610000000000.0,Wuckert-Goldner,home,88.82,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,15-09-1988,4d01e7c4e70fdda66ea9640e77fbc309,1376261438,36.673238,-82.200195,0
232703,13-09-2020 10:57,2710000000000000.0,"Reinger, Weissnat and Strosin",food_dining,167.22,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,13-02-1964,445fdbd6cc0ef86632eb040b0a41cf06,1379069829,32.092956,-92.365089,0
737228,11/11/2019 2:07,5390000000000000.0,"Lockman, West and Runte",grocery_pos,108.5,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,14-02-1962,3cac1e9fba6b70e0d61faaf56d7b4e2d,1352599654,42.762529,-90.955336,0
362852,9/11/2020 6:51,3520000000000000.0,Bradtke PLC,grocery_pos,91.54,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,27-08-1978,a951a60cd5e7b3c9f426da8b687acd68,1383979892,40.642669,-105.174836,0
290705,8/10/2020 9:16,6010000000000000.0,Padberg-Welch,grocery_pos,191.47,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15-09-1988,e8800eb71ff32c7c6b3b005cbfc44ac7,1381223797,41.415175,-81.650902,0
979850,2/2/2020 9:01,6010000000000000.0,McDermott-Weimann,grocery_pos,47.84,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12/7/1980,f520ab246f20f01b7a7d4140264a4fde,1359795685,34.187568,-87.124616,0
511812,10/8/2019 6:20,3570000000000000.0,"Zieme, Bode and Dooley",gas_transport,59.02,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,29-07-1998,df8993e39b92b0cf24e817d493e7e9ea,1344579623,41.577163,-74.077505,0
96233,26-02-2019 05:14,374000000000000.0,"Quitzon, Green and Bashirian",shopping_pos,28.37,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20-07-1970,f9fddc76f708db58d9b62ed6eee4177e,1330233258,39.668375,-76.884897,0
261759,10/5/2019 16:32,30200000000000.0,"Baumbach, Hodkiewicz and Walsh",shopping_pos,8.03,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,19-09-1987,45cd662185fbfcafcfd2c9d63f63e077,1336667537,35.904557,-78.255346,0
246670,4/5/2019 0:00,343000000000000.0,"Rowe, Batz and Goodwin",grocery_pos,76.35,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,13-08-1962,a2e155cc550e8cb3443a8df230598bf9,1336089623,36.388703,-77.452566,0
67913,14-07-2020 13:26,6590000000000000.0,"Nicolas, Hills and McGlynn",entertainment,133.61,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,3c9dc81d0d67acbdc081ae6e579f885d,1373808364,34.458006,-117.158217,0
370091,20-06-2019 17:57,30300000000000.0,"Kutch, Steuber and Gerhold",food_dining,13.49,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28-11-1972,bb6efad6a579b94a338b9fd37a41dec7,1340215055,40.623391,-91.670823,0
387108,19-11-2020 17:10,180000000000000.0,Medhurst PLC,shopping_net,6.69,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,15-01-1976,0df298630edd8786b001e053e5c90311,1384881048,44.291159,-85.756812,0
301283,12/10/2020 22:05,6010000000000000.0,"Medhurst, Cartwright and Ebert",personal_care,22.64,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,2/9/1985,b0b3f534f604c45e2609e102a14afc78,1381615552,37.018039,-79.537644,0
116231,1/8/2020 4:28,4170000000000000.0,O'Keefe-Hudson,grocery_pos,67.07,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,5/10/1978,4fc6c60a3bac95b680b1dd523a8be004,1375331285,39.626717,-73.967441,0
1252536,5/6/2020 18:12,371000000000000.0,Waters-Cruickshank,health_fitness,26.87,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,24-05-1976,4503382a4acac389672008f4373d7d33,1370455970,34.065739,-100.136095,0
1172059,4/5/2020 12:02,376000000000000.0,"Schumm, McLaughlin and Carter",food_dining,99.53,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1/5/1969,0496b018f77d3f37290551286efe4c31,1367668942,42.876598,-88.008879,0
870750,20-12-2019 12:10,582000000000.0,"Roberts, Ryan and Smith",personal_care,19.05,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28-07-1973,cabd84c3e977122db55078b31795ba72,1356005419,42.23007,-79.280179,0
188494,7/4/2019 19:09,4190000000000000.0,Hills-Boyer,personal_care,127.96,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,3/10/1992,494f302545689356fc08a6560947d25b,1333825785,38.867663,-83.386184,0
314009,18-10-2020 21:22,4430000000000.0,"Monahan, Bogisich and Ledner",misc_pos,228.56,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,16-08-2000,d12de93f88eec0bbf9bff104f16b2b27,1382131332,33.840316,-106.386761,0
1294576,20-06-2020 18:12,6560000000000000.0,Kerluke-Abshire,shopping_net,965.05,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,10/9/1958,ad84ad18f2dde0a1269239c86c3e9d3c,1371751960,42.956224,-90.02487,1
510394,9/8/2019 17:31,4960000000000000.0,Lynch-Mohr,travel,5.46,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,10/5/1966,515fdffbc62b2520405c852e4a25bf3e,1344533519,40.970315,-76.488898,0
33917,2/7/2020 23:42,213000000000000.0,Bernier and Sons,kids_pets,55.44,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,18-10-1976,ccff3f6a4d14aaac37a05770b14f5fc0,1372808541,46.349119,-117.811656,0
