Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
163290,17-08-2020 14:54,3600000000000000.0,"Mueller, Gerhold and Mueller",health_fitness,106.19,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21-10-1970,f9815a3298e73934156b8e5000e8c73e,1376751296,41.456602,-72.557342
863202,18-12-2019 08:03,4620000000000.0,O'Keefe-Hudson,grocery_pos,104.68,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15-07-1954,c8d903729ad3eb06cc593c06cfb50563,1355817805,41.789309,-94.635905
722580,4/11/2019 13:17,630000000000.0,"Torp, Muller and Borer",health_fitness,11.56,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1/5/1936,5e908429a509272965d47f22b992b974,1352035046,45.276974,-121.284195
461732,22-07-2019 18:26,341000000000000.0,Jewess LLC,shopping_pos,7.1,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18-05-1980,05cbd2870f5385ee4ce56b440a4d6336,1342981598,42.009681,-82.707185
563728,28-08-2019 00:00,4430000000000000.0,"Daugherty, Pouros and Beahan",shopping_pos,4.08,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,4/11/1939,7e243537c72eed36b63eef82e3b0cd64,1346112051,38.997956,-106.651845
4686,22-06-2020 17:11,180000000000000.0,Skiles LLC,home,55.94,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",5/1/1972,73444a21c301efc59eff8c441de61951,1371921095,31.085591,-87.224473
1248473,3/6/2020 21:16,38900000000000.0,"Streich, Rolfson and Wilderman",kids_pets,93.85,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-1979,73f2d7c3e15759f1971c37eadc43cc43,1370294167,39.328569,-81.931361
429313,4/12/2020 5:35,581000000000.0,Roob LLC,grocery_net,50.56,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,6/10/1989,2b3341422b34624d17a539b9432cb69a,1386135320,37.380622,-99.047465
528716,26-12-2020 08:12,4900000000000000.0,"Schoen, Kuphal and Nitzsche",grocery_pos,90.6,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,d197bfd22e16012d53b9a2101f6949c5,1388045566,41.795796,-74.357077
433116,13-07-2019 08:04,2290000000000000.0,"Osinski, Ledner and Leuschke",grocery_pos,84.12,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,19-03-1968,3ef0669243430f9ab57b172bbccd2449,1342166668,34.742123,-80.153593
467532,12/12/2020 20:56,4950000000000000.0,Johnston-Casper,travel,313.34,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,5/4/1957,82ea77e14137b5d1574921d7b7526f70,1386881807,40.794149,-80.628325
49446,7/7/2020 20:38,676000000000.0,Kilback and Sons,entertainment,37.29,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,18-11-1962,2d26f588b981cb8ff67c91ead826ad25,1373229517,38.116847,-88.84394
672103,13-10-2019 16:28,6540000000000000.0,Champlin-Casper,home,24.83,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",23-03-1977,b62554e23861abf160b7ecc039bbc00b,1350145699,35.1364,-90.970486
500158,20-12-2020 01:44,30000000000000.0,Schmeler Inc,misc_pos,36.69,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29-08-1985,48191eec25890a786cc1bf6ae86c0ca3,1387503881,26.757537,-82.403602
1087978,28-03-2020 16:27,3510000000000000.0,Dickinson-Rempel,misc_pos,7.3,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",11/4/1991,be52f9e7559d8404c6cec5c7ae0762c8,1364488026,43.416276,-89.38652
1121931,12/4/2020 13:36,4.9e+18,Rempel Inc,shopping_net,1.37,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,4fa77bccb20df8ec32d8d05a782d9bb5,1365773765,28.279224,-82.579308
581358,3/9/2019 1:39,3530000000000000.0,Ankunding LLC,shopping_net,2.43,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,3341073353181a67752ece1a918ff482,1346636362,39.454308,-98.975684
344613,1/11/2020 12:28,4490000000000000.0,Daugherty-Thompson,food_dining,59.41,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,31-03-1986,3e60709fda1000ae9b46f840d5c0008b,1383308931,28.386112,-81.71524
363472,17-06-2019 17:42,30200000000000.0,Gaylord-Powlowski,home,33.44,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19-06-1966,adeab3e504fe676ac45423e6364a6246,1339954935,33.954874,-85.812217
263785,27-09-2020 01:03,3510000000000000.0,Conroy-Cruickshank,gas_transport,70.15,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1/4/1973,cd62a306bd6ec7b94f1c13326b049536,1380243823,35.083818,-86.545834
296540,11/10/2020 9:41,2280000000000000.0,"Kovacek, Dibbert and Ondricka",grocery_pos,68.77,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27-12-1997,aba8a53a43a15deb64d7af66a10e8d65,1381484494,33.616213,-84.604565
124270,3/8/2020 17:11,30200000000000.0,Champlin-Casper,home,70.04,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,16-08-1977,b555c6b8405c4a860b49ec8638668b44,1375549864,41.469008,-74.013372
753588,18-11-2019 08:59,341000000000000.0,Kiehn-Emmerich,grocery_pos,53.1,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18-05-1980,f3af4cdc7a06057b3278d9fd972f92bf,1353229148,42.27012,-82.536542
484629,31-07-2019 02:04,4.23e+18,"Olson, Becker and Koch",gas_transport,78.36,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,3/12/1966,1d24ee1a95216bc382bf820fbd400e0d,1343700256,19.503767,-154.658305
552505,31-12-2020 01:29,180000000000000.0,Rempel PLC,grocery_net,76.12,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1/11/1969,54fdbac6cf1869b8f60726aa46382af6,1388453352,42.224414,-78.55802
621858,21-09-2019 19:46,6010000000000000.0,Lemke-Gutmann,shopping_net,7.14,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,2/9/1985,0559e51628a8bfa33ab1a66368506414,1348256766,37.583158,-78.922895
393740,29-06-2019 10:00,4.86e+18,"Casper, Hand and Zulauf",grocery_pos,91.95,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,29-09-1993,7782d09aee135604d5a7989caf8ff04c,1340964014,45.128749,-72.496405
414830,6/7/2019 18:48,3590000000000000.0,Halvorson Group,misc_pos,46.41,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25-07-1987,2153aaff788e72c118d616ab814f44db,1341600514,28.456815,-80.570179
195885,29-08-2020 12:16,2240000000000000.0,Larkin Ltd,kids_pets,13.75,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16-12-1980,240a0578ea548fa8a267204b8aa906b0,1377778614,43.543226,-104.931422
384580,18-11-2020 01:24,585000000000.0,Kerluke PLC,misc_net,3.8,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,13-08-1930,2d32254295ed1d3ca0db12ee1dbdc8ef,1384737885,47.02581,-101.505309
602478,13-09-2019 10:40,630000000000.0,Huels-Hahn,gas_transport,38.37,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1/5/1936,e02ef41d9e2031530a5115c197276455,1347532838,46.578,-121.094418
144729,10/8/2020 19:36,3540000000000000.0,"Pouros, Walker and Spencer",kids_pets,26.21,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,12/6/1955,18f77116b79178d6008f5dfcc92fff77,1376163414,38.205952,-121.893288
511216,21-12-2020 22:32,4470000000000.0,Kub-Heaney,health_fitness,60.32,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,24-10-1927,989fce68d0a8e27e94df5eb785484758,1387665164,37.167279,-79.031073
754743,18-11-2019 17:08,4.09e+18,"Lubowitz, Terry and Stracke",personal_care,12.07,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",7/12/1945,60fed0c92ceee03bfd60841f967a42cc,1353258529,33.614212,-78.527072
463983,11/12/2020 21:45,630000000000.0,Macejkovic-Lesch,shopping_pos,35.49,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/6/1972,f5c00061f01b18279bd372c2fe3f6d1f,1386798349,46.462883,-86.813067
316540,1/6/2019 19:56,180000000000000.0,"Hermiston, Russel and Price",food_dining,57.99,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,5/10/1993,81824837e54e0a1a5c353af202266399,1338580602,41.359967,-90.265431
362024,8/11/2020 23:15,213000000000000.0,Keeling-Crist,misc_pos,135.86,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,5483e35dae27996f9267b1c8185ded13,1383952557,33.470741,-118.666693
383144,17-11-2020 15:04,3550000000000000.0,Tromp Group,travel,2.41,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21-12-1966,e3a331a632e1e735c5db3699b5290af4,1384700674,44.648268,-85.659183
135417,7/8/2020 20:54,3530000000000000.0,Wilkinson Ltd,entertainment,28.5,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,288d0fa9357ccf8d402c8b84c718beba,1375908848,44.222586,-72.850827
732584,9/11/2019 14:31,4800000000000000.0,Sporer-Keebler,personal_care,14.83,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),2/4/1928,915077c13e7f5eb30a27d89118464098,1352471500,42.260121,-96.774662
1122331,12/4/2020 16:33,30100000000000.0,"McDermott, Osinski and Morar",home,73.12,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",27-11-1992,4a2b766228002c8d18d5ba84623e0164,1365784385,39.9524,-95.036439
57863,11/7/2020 15:57,180000000000000.0,Kutch-Ferry,home,59.49,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",28-02-1989,33b40136ddb182d9f9e657b2ebaaf103,1373558274,28.59444,-83.665623
499985,5/8/2019 9:50,3550000000000000.0,"Herman, Treutel and Dickens",misc_net,79.85,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,5/7/1984,f2f329fc80920ac50c0bf1daf9a2518d,1344160249,31.879426,-97.256223
484802,15-12-2020 20:32,630000000000.0,Hickle Group,shopping_pos,1.2,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/6/1972,48994a795809a1fd1b07b99f241d81af,1387139578,46.703108,-86.916193
654986,6/10/2019 6:35,4100000000000000.0,Koepp-Witting,grocery_pos,50.84,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,99c1e6bd3a0d977e8bf0f36b2f436eab,1349505348,37.804303,-79.218298
982302,3/2/2020 10:10,6010000000000000.0,Prohaska-Murray,gas_transport,92.05,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,26-10-1988,adec63590fc3a8954f378fbd68b653b2,1359886222,39.230461,-91.918799
653036,5/10/2019 14:59,4500000000000.0,"O'Reilly, Mohr and Purdy",home,89.62,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,7/4/1965,49c4266062a30ef58815b642dcc8c0cd,1349449145,37.778352,-75.889614
484067,15-12-2020 18:10,30200000000000.0,Gerhold LLC,home,43.14,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,19-09-1987,97bf6c9b7da3635846bb0dc56de1b8e3,1387131058,36.514474,-78.80335
267141,28-09-2020 06:38,4860000000000.0,O'Keefe-Hudson,grocery_pos,121.12,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15-09-1956,554f21c371c669b85124d6c3d52cfe7f,1380350314,40.019128,-77.995431
162624,17-08-2020 11:30,3590000000000000.0,Gutmann Ltd,grocery_net,7.62,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",18-03-1998,5694f0297b51f8ae31ea3cc692011ad7,1376739001,34.57563,-100.516531
956632,19-01-2020 15:47,30500000000000.0,Rempel Inc,shopping_net,7.52,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,4/5/1973,9eec3d50685aaa1a944a8064996c6226,1358610443,33.624189,-82.201638
107874,3/3/2019 10:13,3530000000000000.0,Boyer PLC,shopping_net,81.31,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,15-01-1978,4a6b0cdc07102b6eceaa9627ee2b440a,1330769582,45.143346,-109.001484
685269,19-10-2019 18:29,3590000000000000.0,Lubowitz-Walter,kids_pets,232.7,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10/5/1959,5b3313db9c6aaa6289e22251dbef8f8a,1350671378,43.606557,-68.148655
385117,18-11-2020 12:34,3560000000000000.0,Romaguera Ltd,health_fitness,105.34,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",17-03-1967,7a68f5874b9354d56cdf564aa68046c0,1384778067,36.720377,-84.855002
328587,25-10-2020 12:12,2290000000000000.0,Berge-Hills,kids_pets,30.82,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,3aefaff888e8d072d6983c5c8c5084e6,1382703165,38.546994,-93.153672
171501,31-03-2019 12:45,5360000000000000.0,Jacobi Inc,health_fitness,79.16,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",29-06-1975,ef7a75fafc0c767d0543f1e10229b136,1333197919,45.880503,-111.661075
1123496,13-04-2020 00:57,4190000000000000.0,"Huel, Hammes and Witting",grocery_pos,206.75,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,3/10/1992,9ee61eb900648dce248e0d1ac183da3f,1365814628,38.981085,-82.012481
1134025,17-04-2020 15:27,2240000000000000.0,Heathcote LLC,shopping_net,2.62,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10/4/1996,4fc79dd444ba923c641bd9f429f5e73e,1366212473,38.735773,-85.702237
845912,14-12-2019 20:32,6010000000000000.0,"O'Reilly, Mohr and Purdy",home,32.51,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,26-10-1988,122ebadaaea43747e163e2f48228082c,1355517125,37.902177,-92.898454
475914,28-07-2019 09:00,3560000000000000.0,Powlowski-Weimann,food_dining,78.84,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,26-01-1931,74a067d8c18b4681a70c2001b0448eff,1343466045,32.997733,-94.185057
267085,28-09-2020 05:55,4420000000000000.0,Goyette Inc,shopping_net,1.35,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,6/3/1957,d4473aba65931c164f9e2e47456f261b,1380347717,42.664042,-89.508375
142390,10/8/2020 5:45,4.65e+18,O'Keefe-Hudson,grocery_pos,65.53,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,29-04-1987,d6e563f0e8f73ff83f419f5cb8383dd1,1376113504,37.01468,-80.964057
102016,27-07-2020 00:59,180000000000000.0,"Reilly, Heaney and Cole",gas_transport,70.59,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",24-03-1968,f03d16375f508c3ec04f35b27bd0f120,1374886740,43.879001,-122.300741
334853,27-10-2020 12:36,346000000000000.0,Collier LLC,home,16.03,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",13-05-1961,1235101c6e44ee6a241efed6d93537b4,1382877386,41.493475,-74.502759
168500,18-08-2020 21:37,4430000000000.0,Koelpin and Sons,misc_net,7.64,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,16-08-2000,ed58a4ce35743f99fa4eea212b3021be,1376861860,32.823036,-105.418703
897763,26-12-2019 08:46,4150000000000000.0,Bogisich-Homenick,misc_net,55.98,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26-07-1944,6e947f60b09f799f1260798ffa08a0e9,1356511609,44.107593,-95.233285
1174654,5/5/2020 7:25,4190000000000.0,Lesch Ltd,shopping_pos,7.25,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,10/11/1966,af4a8e897594bfd45c451a0ab80de1e0,1367738706,34.153869,-80.409408
206219,1/9/2020 11:59,4590000000000.0,Kassulke Inc,entertainment,27.43,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,20-01-1953,11eb6ab09cf33aa8209dc1d3a100c096,1378036755,39.219068,-95.846845
466430,12/12/2020 15:00,6010000000000000.0,Gleason-Macejkovic,shopping_net,3.24,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,26-10-1988,4a4fd682e8a31e18e9b17c764e97d806,1386860422,38.994163,-92.593122
1063196,17-03-2020 04:07,6510000000000000.0,"Zboncak, Rowe and Murazik",shopping_net,9.62,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24-08-1946,78a022b45174ef6b37519e5317669e07,1363493270,39.32806,-114.847148
208863,2/9/2020 7:32,570000000000.0,"Schumm, Bauch and Ondricka",grocery_pos,122.08,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",3/2/1965,400c434a68754c7cce5ff01357577c3b,1378107144,31.691598,-83.611397
89870,21-07-2020 23:33,3520000000000000.0,"Becker, Harris and Harvey",personal_care,80.44,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,2f95987649bbaac008352e98e2ad84de,1374449597,38.524113,-84.616801
29811,30-06-2020 22:50,4160000000000000.0,"Witting, Beer and Ernser",home,11.86,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),12/10/1983,eb03bb1dfaca4c2ee5443037b1df2385,1372632639,35.652693,-98.621369
425171,9/7/2019 20:56,4100000000000000.0,Turcotte-Halvorson,misc_pos,45.0,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,c2de0d2578ed9d5f73da2c2c8993f812,1341867415,38.871051,-79.148871
498153,19-12-2020 15:00,38300000000000.0,Stoltenberg-Beatty,shopping_pos,1.04,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14-06-1983,35106a368f58eae62f2230f651e5ad5a,1387465222,33.081908,-99.925293
322941,22-10-2020 13:11,4.74e+18,"Armstrong, Walter and Gottlieb",food_dining,18.07,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",23-05-1953,adba54a09942feceecf9a0cb9a3b303d,1382447501,45.870832,-74.477453
182294,24-08-2020 09:53,344000000000000.0,"Osinski, Ledner and Leuschke",grocery_pos,93.88,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,5/5/1967,f7f2dadb2d5873e38284d48224ddda9f,1377338018,32.110982,-81.694662
776546,28-11-2019 23:28,3560000000000000.0,"Ritchie, Oberbrunner and Cremin",travel,487.22,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-1974,5a7220ab87c59b3d2827bd6fb98afa49,1354145328,42.006498,-78.781045
141674,9/8/2020 23:57,4810000000000.0,Jast-McDermott,shopping_pos,9.28,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,a835798cc95cc541cc2ab91427956ba1,1376092624,31.80332,-84.972732
216729,20-04-2019 17:28,4300000000000000.0,"Durgan, Gislason and Spencer",home,128.77,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,8/8/1964,b575d5f41149df4ac22ad718fe8bf6d6,1334942914,42.06222,-93.379007
939469,9/1/2020 22:50,4010000000000.0,"Larkin, Stracke and Greenfelder",entertainment,15.6,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",24-07-1968,317e259481dcff4ca03dd6d87c0e7267,1357771851,36.064985,-83.508602
1250445,4/6/2020 20:14,6010000000000000.0,"Roberts, Daniel and Macejkovic",kids_pets,69.66,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1/7/1997,1d4ffb66261016ec8a507b5dfba14747,1370376871,40.85147,-78.404186
459404,10/12/2020 16:55,180000000000000.0,Yost-Rogahn,personal_care,32.91,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,6/1/1942,162108449b9493157494a94f9adaa50f,1386694539,42.479026,-88.566129
